Date,Close,AdjClose
2023-09-06,446.220001,428.822876
2023-09-07,444.850006,427.506256
2023-09-08,445.519989,428.150177
2023-09-11,448.450012,430.965973
2023-09-12,445.989990,428.601868
2023-09-13,446.510010,429.101562
2023-09-14,450.359985,432.801422
2023-09-15,443.369995,427.586914
2023-09-18,443.630005,427.837646
2023-09-19,442.709991,426.950439
2023-09-20,438.640015,423.025299
2023-09-21,431.390015,416.033417
2023-09-22,430.420013,415.097900
2023-09-25,432.230011,416.843567
2023-09-26,425.880005,410.719543
2023-09-27,426.049988,410.883453
2023-09-28,428.519989,413.265564
2023-09-29,427.480011,412.262604
2023-10-02,427.309998,412.098602
2023-10-03,421.589996,406.582275
2023-10-04,424.660004,409.542969
2023-10-05,424.500000,409.388641
2023-10-06,429.540009,414.249268
2023-10-09,432.290009,416.901398
2023-10-10,434.540009,419.071289
2023-10-11,436.320007,420.787903
2023-10-12,433.660004,418.222595
2023-10-13,431.500000,416.139465
2023-10-16,436.040009,420.517883
2023-10-17,436.019989,420.498566
2023-10-18,430.209991,414.895386
2023-10-19,426.429993,411.249939
2023-10-20,421.190002,406.196503
2023-10-23,420.459991,405.492493
2023-10-24,423.630005,408.549622
2023-10-25,417.549988,402.686096
2023-10-26,412.549988,397.864075
2023-10-27,410.679993,396.060608
2023-10-30,415.589996,400.795837
2023-10-31,418.200012,403.312897
2023-11-01,422.660004,407.614136
2023-11-02,430.760010,415.425842
2023-11-03,434.690002,419.215973
2023-11-06,435.690002,420.180359
2023-11-07,436.929993,421.376190
2023-11-08,437.250000,421.684814
2023-11-09,433.839996,418.396179
2023-11-10,440.609985,424.925171
2023-11-13,440.190002,424.520142
2023-11-14,448.730011,432.756165
2023-11-15,449.679993,433.672333
2023-11-16,450.230011,434.202759
2023-11-17,450.790009,434.742828
2023-11-20,454.260010,438.089233
2023-11-21,453.269989,437.134491
2023-11-22,455.019989,438.822174
2023-11-24,455.299988,439.092224
2023-11-27,454.480011,438.301422
2023-11-28,454.929993,438.735413
2023-11-29,454.609985,438.426819
2023-11-30,456.399994,440.153107
2023-12-01,459.100006,442.756989
2023-12-04,456.690002,440.432800
2023-12-05,456.600006,440.345978
2023-12-06,454.760010,438.571503
2023-12-07,458.230011,441.917999
2023-12-08,460.200012,443.817871
2023-12-11,461.989990,445.544128
2023-12-12,464.100006,447.579041
2023-12-13,470.500000,453.751129
2023-12-14,472.010010,455.207397
2023-12-15,469.329987,454.457916
2023-12-18,471.970001,457.014282
2023-12-19,474.839996,459.793335
2023-12-20,468.260010,453.421875
2023-12-21,472.700012,457.721130
2023-12-22,473.649994,458.641022
2023-12-26,475.649994,460.577637
2023-12-27,476.510010,461.410461
2023-12-28,476.690002,461.584717
2023-12-29,475.309998,460.248413
2024-01-02,472.649994,457.672760
2024-01-03,468.790009,453.935028
2024-01-04,467.279999,452.472870
2024-01-05,467.920013,453.092621
2024-01-08,474.600006,459.560944
2024-01-09,473.880005,458.863770
2024-01-10,476.559998,461.458832
2024-01-11,476.350006,461.255524
2024-01-12,476.679993,461.575012
2024-01-16,474.929993,459.880402
2024-01-17,472.290009,457.324188
2024-01-18,476.489990,461.391022
2024-01-19,482.429993,467.142792
2024-01-22,483.450012,468.130463
2024-01-23,484.859985,469.495819
2024-01-24,485.390015,470.009033
2024-01-25,488.029999,472.565399
2024-01-26,487.410004,471.965088
2024-01-29,491.269989,475.702667
2024-01-30,490.890015,475.334686
2024-01-31,482.880005,467.578583
2024-02-01,489.200012,473.698303
2024-02-02,494.350006,478.685089
2024-02-05,492.549988,476.942047
2024-02-06,493.980011,478.326843
2024-02-07,498.100006,482.316223
2024-02-08,498.320007,482.529266
2024-02-09,501.200012,485.318085
2024-02-12,500.980011,485.104980
2024-02-13,494.079987,478.423584
2024-02-14,498.570007,482.771332
2024-02-15,502.010010,486.102386
2024-02-16,499.510010,483.681610
2024-02-20,496.760010,481.018738
2024-02-21,497.209991,481.454468
2024-02-22,507.500000,491.418365
2024-02-23,507.850006,491.757294
2024-02-26,505.989990,489.956207
2024-02-27,506.929993,490.866425
2024-02-28,506.260010,490.217682
2024-02-29,508.079987,491.980042
2024-03-01,512.849976,496.598816
2024-03-04,512.299988,496.066284
2024-03-05,507.179993,491.108490
2024-03-06,509.750000,493.597076
2024-03-07,514.809998,498.496765
2024-03-08,511.720001,495.504669
2024-03-11,511.279999,495.078552
2024-03-12,516.780029,500.404419
2024-03-13,515.969971,499.619965
2024-03-14,514.950012,498.632324
2024-03-15,509.829987,495.208435
2024-03-18,512.859985,498.151520
2024-03-19,515.710022,500.919800
2024-03-20,520.479980,505.552979
2024-03-21,522.200012,507.223785
2024-03-22,521.210022,506.262085
2024-03-25,519.770020,504.863403
2024-03-26,518.809998,503.930817
2024-03-27,523.169983,508.165894
2024-03-28,523.070007,508.068695
2024-04-01,522.159973,507.184875
2024-04-02,518.840027,503.960144
2024-04-03,519.409973,504.513672
2024-04-04,513.070007,498.355530
2024-04-05,518.429993,503.561707
2024-04-08,518.719971,503.843384
2024-04-09,519.320007,504.426239
2024-04-10,514.119995,499.375366
2024-04-11,518.000000,503.144135
2024-04-12,510.850006,496.199188
2024-04-15,504.450012,489.982758
2024-04-16,503.529999,489.089111
2024-04-17,500.549988,486.194519
2024-04-18,499.519989,485.194122
2024-04-19,495.160004,480.959137
2024-04-22,499.720001,485.388367
2024-04-23,505.649994,491.148285
2024-04-24,505.410004,490.915192
2024-04-25,503.489990,489.050262
2024-04-26,508.260010,493.683502
2024-04-29,510.059998,495.431854
2024-04-30,501.980011,487.583588
2024-05-01,500.350006,486.000305
2024-05-02,505.029999,490.546082
2024-05-03,511.290009,496.626526
2024-05-06,516.570007,501.755157
2024-05-07,517.140015,502.308838
2024-05-08,517.190002,502.357330
2024-05-09,520.169983,505.251892
2024-05-10,520.840027,505.902740
2024-05-13,520.909973,505.970642
2024-05-14,523.299988,508.292145
2024-05-15,529.780029,514.586426
2024-05-16,528.690002,513.527466
2024-05-17,529.450012,514.265747
2024-05-20,530.059998,514.858154
2024-05-21,531.359985,516.120972
2024-05-22,529.830017,514.634827
2024-05-23,525.960022,510.875885
2024-05-24,529.440002,514.256042
2024-05-28,529.809998,514.615356
2024-05-29,526.099976,511.011688
2024-05-30,522.609985,507.621918
2024-05-31,527.369995,512.245422
2024-06-03,527.799988,512.663086
2024-06-04,528.390015,513.236145
2024-06-05,534.669983,519.335999
2024-06-06,534.659973,519.326294
2024-06-07,534.010010,518.694885
2024-06-10,535.659973,520.297546
2024-06-11,536.950012,521.550720
2024-06-12,541.359985,525.834167
2024-06-13,542.450012,526.892883
2024-06-14,542.780029,527.213440
2024-06-17,547.099976,531.409546
2024-06-18,548.489990,532.759644
2024-06-20,547.000000,531.312500
2024-06-21,544.510010,530.600098
2024-06-24,542.739990,528.875305
2024-06-25,544.830017,530.911926
2024-06-26,545.510010,531.574646
2024-06-27,546.369995,532.412598
2024-06-28,544.219971,530.317566
2024-07-01,545.340027,531.408936
2024-07-02,549.010010,534.985229
2024-07-03,551.460022,537.372559
2024-07-05,554.640015,540.471252
2024-07-08,555.280029,541.095093
2024-07-09,555.820007,541.621216
2024-07-10,561.320007,546.980652
2024-07-11,556.479980,542.264404
2024-07-12,559.989990,545.684753
2024-07-15,561.530029,547.185303
2024-07-16,564.859985,550.430237
2024-07-17,556.940002,542.712585
2024-07-18,552.659973,538.541870
2024-07-19,548.989990,534.965576
2024-07-22,554.650024,540.481201
2024-07-23,553.780029,539.633362
2024-07-24,541.229980,527.403931
2024-07-25,538.409973,524.655945
2024-07-26,544.440002,530.531921
2024-07-29,544.760010,530.843750
2024-07-30,542.000000,528.154236
2024-07-31,550.809998,536.739197
2024-08-01,543.010010,529.138428
2024-08-02,532.900024,519.286743
2024-08-05,517.380005,504.163208
2024-08-06,522.150024,508.811279
2024-08-07,518.659973,505.410461
2024-08-08,530.650024,517.094238
2024-08-09,532.989990,519.374329
2024-08-12,533.270020,519.647278
2024-08-13,542.039978,528.193176
2024-08-14,543.750000,529.859497
2024-08-15,553.070007,538.941467
2024-08-16,554.309998,540.149719
2024-08-19,559.609985,545.314392
2024-08-20,558.700012,544.427551
2024-08-21,560.619995,546.298584
2024-08-22,556.219971,542.010864
2024-08-23,562.130005,547.769958
2024-08-26,560.789978,546.464111
2024-08-27,561.559998,547.214478
2024-08-28,558.299988,544.037781
2024-08-29,558.349976,544.086609
2024-08-30,563.679993,549.280396
2024-09-03,552.080017,537.976807
2024-09-04,550.950012,536.875549
2024-09-05,549.609985,535.569763
2024-09-06,540.359985,526.556091
2024-09-09,546.409973,532.451599
2024-09-10,548.789978,534.770691
2024-09-11,554.419983,540.256897
2024-09-12,559.090027,544.807678
2024-09-13,562.010010,547.652954
2024-09-16,562.840027,548.461853
2024-09-17,563.070007,548.685974
2024-09-18,561.400024,547.058716
2024-09-19,570.979980,556.393982
2024-09-20,568.250000,555.432129
2024-09-23,569.669983,556.820068
2024-09-24,571.299988,558.413269
2024-09-25,570.039978,557.181702
2024-09-26,572.299988,559.390747
2024-09-27,571.469971,558.579468
2024-09-30,573.760010,560.817871
2024-10-01,568.619995,555.793640
2024-10-02,568.859985,556.028442
2024-10-03,567.820007,555.011719
2024-10-04,572.979980,560.055420
2024-10-07,567.799988,554.992249
2024-10-08,573.169983,560.241089
2024-10-09,577.140015,564.121582
2024-10-10,576.130005,563.134399
2024-10-11,579.580017,566.506531
2024-10-14,584.320007,571.139648
2024-10-15,579.780029,566.702026
2024-10-16,582.299988,569.165161
2024-10-17,582.349976,569.213989
2024-10-18,584.590027,571.403625
2024-10-21,583.630005,570.465210
2024-10-22,583.320007,570.162109
2024-10-23,577.989990,564.952454
2024-10-24,579.239990,566.174194
2024-10-25,579.039978,565.978760
2024-10-28,580.830017,567.728333
2024-10-29,581.770020,568.647095
2024-10-30,580.010010,566.926819
2024-10-31,568.640015,555.813354
2024-11-01,571.039978,558.159058
2024-11-04,569.809998,556.956909
2024-11-05,576.700012,563.691467
2024-11-06,591.039978,577.708008
2024-11-07,595.609985,582.174988
2024-11-08,598.190002,584.696838
2024-11-11,598.760010,585.253906
2024-11-12,596.900024,583.435852
2024-11-13,597.190002,583.719299
2024-11-14,593.349976,579.965881
2024-11-15,585.750000,572.537415
2024-11-18,588.150024,574.883240
2024-11-19,590.299988,576.984680
2024-11-20,590.500000,577.180237
2024-11-21,593.669983,580.278625
2024-11-22,595.510010,582.077271
2024-11-25,597.530029,584.051636
2024-11-26,600.650024,587.101196
2024-11-27,598.830017,585.322266
2024-11-29,602.549988,588.958435
2024-12-02,603.630005,590.014038
2024-12-03,603.909973,590.287720
2024-12-04,607.659973,593.953125
2024-12-05,606.659973,592.975647
2024-12-06,607.809998,594.099792
2024-12-09,604.679993,591.040344
2024-12-10,602.799988,589.202698
2024-12-11,607.460022,593.757568
2024-12-12,604.330017,590.698242
2024-12-13,604.210022,590.580933
2024-12-16,606.789978,593.102783
2024-12-17,604.289978,590.659119
2024-12-18,586.280029,573.055420
2024-12-19,586.099976,572.879395
2024-12-20,591.150024,579.760376
2024-12-23,594.690002,583.231995
2024-12-24,601.299988,589.714722
2024-12-26,601.340027,589.753967
2024-12-27,595.010010,583.545959
2024-12-30,588.219971,576.886719
2024-12-31,586.080017,574.788025
2025-01-02,584.640015,573.375732
2025-01-03,591.950012,580.544861
2025-01-06,595.359985,583.889160
2025-01-07,588.630005,577.288818
2025-01-08,589.489990,578.132263
2025-01-10,580.489990,569.305664
2025-01-13,581.390015,570.188293
2025-01-14,582.190002,570.972900
2025-01-15,592.780029,581.358826
2025-01-16,591.640015,580.240845
2025-01-17,597.580017,586.066406
2025-01-21,603.049988,591.430969
2025-01-22,606.440002,594.755737
2025-01-23,609.750000,598.001892
2025-01-24,607.969971,596.256226
2025-01-27,599.369995,587.821960
2025-01-28,604.520020,592.872620
2025-01-29,601.809998,590.214844
2025-01-30,605.039978,593.382629
2025-01-31,601.820007,590.224731
2025-02-03,597.770020,586.252808
2025-02-04,601.780029,590.185547
2025-02-05,604.219971,592.578430
2025-02-06,606.320007,594.638000
2025-02-07,600.770020,589.195007
2025-02-10,604.849976,593.196350
2025-02-11,605.309998,593.647522
2025-02-12,603.359985,591.734985
2025-02-13,609.729980,597.982300
2025-02-14,609.700012,597.952820
2025-02-18,611.489990,599.708374
2025-02-19,612.929993,601.120667
2025-02-20,610.380005,598.619812
2025-02-21,599.940002,588.380920
2025-02-24,597.210022,585.703613
2025-02-25,594.239990,582.790771
2025-02-26,594.539978,583.084961
2025-02-27,585.049988,573.777771
2025-02-28,594.179993,582.731873
2025-03-03,583.770020,572.522461
2025-03-04,576.859985,565.745605
2025-03-05,583.059998,571.826111
2025-03-06,572.710022,561.675598
2025-03-07,575.919983,564.823730
2025-03-10,560.580017,549.779297
2025-03-11,555.919983,545.209045
2025-03-12,558.869995,548.102295
2025-03-13,551.419983,540.795715
2025-03-14,562.809998,551.966309
2025-03-17,567.150024,556.222717
2025-03-18,561.020020,550.210876
2025-03-19,567.130005,556.203064
2025-03-20,565.489990,554.594727
2025-03-21,563.979980,554.777649
2025-03-24,574.080017,564.712891
2025-03-25,575.460022,566.070312
2025-03-26,568.590027,559.312500
2025-03-27,567.080017,557.827026
2025-03-28,555.659973,546.593384
2025-03-31,559.390015,550.262573
2025-04-01,560.969971,551.816711
2025-04-02,564.520020,555.308838
2025-04-03,536.700012,527.942749
2025-04-04,505.279999,497.035461
2025-04-07,504.380005,496.150116
2025-04-08,496.480011,488.379028
2025-04-09,548.619995,539.668213
2025-04-10,524.580017,516.020569
2025-04-11,533.940002,525.227844
2025-04-14,539.119995,530.323242
2025-04-15,537.609985,528.837891
2025-04-16,525.659973,517.082825
2025-04-17,526.409973,517.820618
2025-04-21,513.880005,505.495117
2025-04-22,527.250000,518.646973
2025-04-23,535.419983,526.683594
2025-04-24,546.690002,537.769775
2025-04-25,550.640015,541.655334
2025-04-28,550.849976,541.861938
2025-04-29,554.320007,545.275269
2025-04-30,554.539978,545.491699
2025-05-01,558.469971,549.357544
2025-05-02,566.760010,557.512268
2025-05-05,563.510010,554.315308
2025-05-06,558.799988,549.682190
2025-05-07,561.150024,551.993835
2025-05-08,565.059998,555.840088
2025-05-09,564.340027,555.131714
2025-05-12,582.989990,573.477356
2025-05-13,586.840027,577.264648
2025-05-14,587.590027,578.002441
2025-05-15,590.460022,580.825623
2025-05-16,594.200012,584.504578
2025-05-19,594.849976,585.143921
2025-05-20,592.849976,583.176514
2025-05-21,582.859985,573.349548
2025-05-22,583.090027,573.575928
2025-05-23,579.109985,569.660706
2025-05-27,591.150024,581.504395
2025-05-28,587.729980,578.140137
2025-05-29,590.049988,580.422241
2025-05-30,589.390015,579.773010
2025-06-02,592.710022,583.038879
2025-06-03,596.090027,586.363708
2025-06-04,595.929993,586.206360
2025-06-05,593.049988,583.373230
2025-06-06,599.140015,589.364014
2025-06-09,599.679993,589.895081
2025-06-10,603.080017,593.239624
2025-06-11,601.359985,591.547668
2025-06-12,603.750000,593.898682
2025-06-13,597.000000,587.258850
2025-06-16,602.679993,592.846252
2025-06-17,597.530029,587.780151
2025-06-18,597.440002,587.691650
2025-06-20,594.280029,586.311462
2025-06-23,600.150024,592.102661
2025-06-24,606.780029,598.643921
2025-06-25,607.119995,598.979248
2025-06-26,611.869995,603.665588
2025-06-27,614.909973,606.664795
2025-06-30,617.849976,609.565369
2025-07-01,617.650024,609.368103
2025-07-02,620.450012,612.130554
2025-07-03,625.340027,616.955017
2025-07-07,620.679993,612.357422
2025-07-08,620.340027,612.022034
2025-07-09,624.059998,615.692078
2025-07-10,625.820007,617.428528
2025-07-11,623.619995,615.258057
2025-07-14,624.809998,616.432068
2025-07-15,622.140015,613.797852
2025-07-16,624.219971,615.849976
2025-07-17,628.039978,619.618713
2025-07-18,627.580017,619.164978
2025-07-21,628.770020,620.338989
2025-07-22,628.859985,620.427673
2025-07-23,634.210022,625.706116
2025-07-24,634.419983,625.913208
2025-07-25,637.099976,628.557251
2025-07-28,636.940002,628.399414
2025-07-29,635.260010,626.741943
2025-07-30,634.460022,625.952698
2025-07-31,632.080017,623.604553
2025-08-01,621.719971,613.383484
2025-08-04,631.169983,622.706726
2025-08-05,627.969971,619.549622
2025-08-06,632.780029,624.295227
2025-08-07,632.250000,623.772339
2025-08-08,637.179993,628.636230
2025-08-11,635.919983,627.393005
2025-08-12,642.690002,634.072266
2025-08-13,644.890015,636.242859
2025-08-14,644.950012,636.302063
2025-08-15,643.440002,634.812256
2025-08-18,643.299988,634.674133
2025-08-19,639.809998,631.230896
2025-08-20,638.109985,629.553772
2025-08-21,635.549988,627.028076
2025-08-22,645.309998,636.657104
2025-08-25,642.469971,633.855225
2025-08-26,645.159973,636.509216
2025-08-27,646.630005,637.959473
2025-08-28,648.919983,640.218811
2025-08-29,645.049988,636.400635
2025-09-02,640.270020,631.684753
2025-09-03,643.739990,635.108215
2025-09-04,649.119995,640.416138
2025-09-05,647.239990,638.561218
2025-09-08,648.830017,640.130005
2025-09-09,650.330017,641.609863
2025-09-10,652.210022,643.464661
2025-09-11,657.630005,648.811951
2025-09-12,657.409973,648.594849
2025-09-15,660.909973,652.047974
2025-09-16,660.000000,651.150269
2025-09-17,659.179993,650.341248
2025-09-18,662.260010,653.379883
2025-09-19,663.700012,656.616028
2025-09-22,666.840027,659.722534
2025-09-23,663.210022,656.131287
2025-09-24,661.099976,654.043701
2025-09-25,658.049988,651.026306
2025-09-26,661.820007,654.756104
2025-09-29,663.679993,656.596252
2025-09-30,666.179993,659.069519
2025-10-01,668.450012,661.315308
2025-10-02,669.219971,662.076965
2025-10-03,669.210022,662.067261
2025-10-06,671.609985,664.441589
2025-10-07,669.119995,661.978149
2025-10-08,673.109985,665.925537
2025-10-09,671.159973,663.996338
2025-10-10,653.020020,646.049988
2025-10-13,663.039978,655.963013
2025-10-14,662.229980,655.161621
2025-10-15,665.169983,658.070251
2025-10-16,660.640015,653.588623
2025-10-17,664.390015,657.298645
2025-10-20,671.299988,664.134888
2025-10-21,671.289978,664.125000
2025-10-22,667.799988,660.672241
2025-10-23,671.760010,664.589966
2025-10-24,677.250000,670.021362
2025-10-27,685.239990,677.926086
2025-10-28,687.059998,679.726624
2025-10-29,687.390015,680.053223
2025-10-30,679.830017,672.573853
2025-10-31,682.059998,674.779968
2025-11-03,683.340027,676.046387
2025-11-04,675.239990,668.032837
2025-11-05,677.580017,670.347839
2025-11-06,670.309998,663.155457
2025-11-07,670.969971,663.808350
2025-11-10,681.440002,674.166626
2025-11-11,683.000000,675.709961
2025-11-12,683.380005,676.085999
2025-11-13,672.039978,664.867004
2025-11-14,671.929993,664.758118
2025-11-17,665.669983,658.564941
2025-11-18,660.080017,653.034607
2025-11-19,662.630005,655.557434
2025-11-20,652.530029,645.565247
2025-11-21,659.030029,651.995850
2025-11-24,668.729980,661.592285
2025-11-25,675.020020,667.815186
2025-11-26,679.679993,672.425476
2025-11-28,683.390015,676.095825
2025-12-01,680.270020,673.009094
2025-12-02,681.530029,674.255676
2025-12-03,683.890015,676.590515
2025-12-04,684.390015,677.085144
2025-12-05,685.690002,678.371338
2025-12-08,683.630005,676.333313
2025-12-09,683.039978,675.749512
2025-12-10,687.570007,680.231262
2025-12-11,689.169983,681.814087
2025-12-12,681.760010,674.483276
2025-12-15,680.729980,673.464233
2025-12-16,678.869995,671.624084
2025-12-17,671.400024,664.233765
2025-12-18,676.469971,669.249695
2025-12-19,680.590027,675.315369
2025-12-22,684.830017,679.522522
2025-12-23,687.960022,682.628235
2025-12-24,690.380005,685.029480
2025-12-26,690.309998,684.959961
2025-12-29,687.849976,682.519043
2025-12-30,687.010010,681.685608
2025-12-31,681.919983,676.635010
2026-01-02,683.169983,677.875366
2026-01-05,687.719971,682.390076
2026-01-06,691.809998,686.448364
2026-01-07,689.580017,684.235657
2026-01-08,689.510010,684.166199
2026-01-09,694.070007,688.690857
2026-01-12,695.159973,689.772339
2026-01-13,693.770020,688.393250
2026-01-14,690.359985,685.009583
2026-01-15,692.239990,686.875061
2026-01-16,691.659973,686.299500
2026-01-20,677.580017,672.328674
2026-01-21,685.400024,680.088013
2026-01-22,688.979980,683.640320
2026-01-23,689.229980,683.888306
2026-01-26,692.729980,687.361206
2026-01-27,695.489990,690.099854
2026-01-28,695.419983,690.030334
2026-01-29,694.039978,688.661072
2026-01-30,691.969971,686.607117
2026-02-02,695.409973,690.020447
2026-02-03,689.530029,684.186035
2026-02-04,686.190002,680.871948
2026-02-05,677.619995,672.368347
2026-02-06,690.619995,685.267578
2026-02-09,693.950012,688.571777
2026-02-10,692.119995,686.755981
2026-02-11,691.960022,686.597229
2026-02-12,681.270020,675.990112
2026-02-13,681.750000,676.466309
2026-02-17,682.849976,677.557800
2026-02-18,686.289978,680.971130
2026-02-19,684.479980,679.175171
2026-02-20,689.429993,684.086792
2026-02-23,682.390015,677.101379
2026-02-24,687.349976,682.022888
2026-02-25,693.150024,687.778076
2026-02-26,689.299988,683.957825
2026-02-27,685.989990,680.673462
2026-03-02,686.380005,681.060486
2026-03-03,680.330017,675.057373
2026-03-04,685.130005,679.820068
2026-03-05,681.309998,676.029724
2026-03-06,672.380005,667.168884
2026-03-09,678.270020,673.013367
2026-03-10,677.179993,671.931702
2026-03-11,676.330017,671.088379
2026-03-12,666.059998,660.897888
2026-03-13,662.289978,657.157166
2026-03-16,669.030029,663.844971
2026-03-17,670.789978,665.591248
2026-03-18,661.429993,656.303833
2026-03-19,659.799988,654.686462
2026-03-20,648.570007,645.300964
2026-03-23,655.380005,652.076660
2026-03-24,653.179993,649.887756
2026-03-25,656.820007,653.509460
2026-03-26,645.090027,641.838623
2026-03-27,634.090027,630.894043
2026-03-30,631.969971,628.784668
2026-03-31,650.340027,647.062134
2026-04-01,655.239990,651.937378
2026-04-02,655.830017,652.524475
2026-04-06,658.929993,655.608765
2026-04-07,659.219971,655.897278
2026-04-08,676.010010,672.602722
2026-04-09,679.909973,676.483032
2026-04-10,679.460022,676.035339
2026-04-13,686.099976,682.641785
2026-04-14,694.460022,690.959717
2026-04-15,699.940002,696.412109
2026-04-16,701.659973,698.123413
2026-04-17,710.140015,706.560730
2026-04-20,708.719971,705.147766
2026-04-21,704.080017,700.531250
2026-04-22,711.210022,707.625305
2026-04-23,708.450012,704.879211
2026-04-24,713.940002,710.341492
2026-04-27,715.169983,711.565369
2026-04-28,711.690002,708.102905
2026-04-29,711.580017,707.993408
2026-04-30,718.659973,715.037720
2026-05-01,720.650024,717.017700
2026-05-04,718.010010,714.390991
2026-05-05,723.770020,720.122009
2026-05-06,733.830017,730.131287
2026-05-07,731.580017,727.892639
2026-05-08,737.619995,733.902161
2026-05-11,739.299988,735.573669
2026-05-12,738.179993,734.459351
2026-05-13,742.309998,738.568542
2026-05-14,748.169983,744.398987
2026-05-15,739.169983,735.444397
2026-05-18,738.650024,734.927002
2026-05-19,733.729980,730.031738
2026-05-20,741.250000,737.513855
2026-05-21,742.719971,738.976440
2026-05-22,745.640015,741.881775
2026-05-26,750.590027,746.806824
2026-05-27,750.460022,746.677429
2026-05-28,754.599976,750.796570
2026-05-29,756.479980,752.667114
2026-06-01,758.539978,754.716675
2026-06-02,759.570007,755.741577
2026-06-03,754.239990,750.438416
2026-06-04,757.090027,753.274048
2026-06-05,737.549988,733.832520
2026-06-08,739.219971,735.494080
2026-06-09,737.049988,733.335083
2026-06-10,725.429993,721.773621
2026-06-11,737.760010,734.041504
2026-06-12,741.750000,738.011353
2026-06-15,754.830017,751.025452
2026-06-16,750.330017,746.548157
2026-06-17,740.960022,737.225342
2026-06-18,746.739990,744.890259
2026-06-22,744.390015,742.546143
2026-06-23,733.580017,731.762878
2026-06-24,733.239990,731.423706
2026-06-25,734.299988,732.481079
2026-06-26,728.989990,727.184265
2026-06-29,741.000000,739.164490
2026-06-30,746.770020,744.920227
2026-07-01,745.760010,743.912720
2026-07-02,744.780029,742.935181
2026-07-06,751.280029,749.419067
2026-07-07,747.710022,745.857910
2026-07-08,745.400024,743.553650
2026-07-09,751.710022,749.848022
2026-07-10,754.950012,753.079956
2026-07-13,749.169983,747.314270
2026-07-14,751.830017,749.967712
2026-07-15,754.809998,752.940308
2026-07-16,750.719971,748.860413
2026-07-17,743.289978,741.448792
2026-07-20,742.090027,740.251831
2026-07-21,748.280029,746.426514
2026-07-22,747.409973,745.558594
2026-07-23,738.179993,736.351501
2026-07-24,738.929993,737.099609
2026-07-27,739.090027,737.259277
2026-07-28,740.859985,739.024841
2026-07-29,729.460022,727.653137
2026-07-30,741.690002,739.852783
2026-07-31,747.030029,745.179626
2026-08-03,757.669983,755.793213
2026-08-04,771.330017,769.419373
